step,system_total_running,system_total_backlogged,system_total_stopped,system_total_arrived,system_total_departed,system_total_teleported,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1130.0,837,2,424,1211,2048,0,28541.0,34.09916367980884,3.857858609379371,424,64956.0,0.16155821041840956,424,64956.0
1135.0,845,0,408,1216,2061,0,25348.0,29.997633136094674,3.844706535923787,408,65198.0,0.1637127614078732,408,65198.0
1140.0,839,0,393,1230,2069,0,22725.0,27.085816448152563,3.8004481537198647,393,65829.0,0.16563902094248276,393,65829.0
1145.0,836,1,381,1243,2079,0,20284.0,24.263157894736842,3.840727297916863,381,65962.0,0.16705395406920906,381,65962.0
1150.0,830,1,373,1256,2086,0,18113.0,21.82289156626506,3.8959077112817937,373,66042.0,0.16925626621624038,373,66042.0
1155.0,828,3,337,1272,2100,0,15937.0,19.247584541062803,4.128853584083249,337,66378.0,0.18974377311187818,337,66378.0
1160.0,830,0,331,1286,2116,0,14516.0,17.489156626506023,4.288696680906639,331,66812.0,0.203602648339434,331,66812.0
1165.0,823,0,340,1304,2127,0,13426.0,16.3134872417983,4.1616161262705065,340,68345.0,0.2032040598098121,340,68345.0
1170.0,824,0,333,1313,2137,0,11902.0,14.444174757281553,3.9953582714622833,333,68025.0,0.19613561205503552,333,68025.0
1175.0,824,1,332,1322,2146,0,11558.0,14.026699029126213,3.8253438870898404,332,68616.0,0.1851083009437934,332,68616.0
1180.0,823,0,340,1334,2157,0,11743.0,14.268529769137302,3.8495298429558935,340,67806.0,0.18398311338724643,340,67806.0
1185.0,833,2,366,1336,2169,0,12588.0,15.111644657863145,3.965713352373899,366,67942.0,0.17740528645429793,366,67942.0
1190.0,845,0,389,1338,2183,0,13592.0,16.085207100591717,4.0738738130861245,389,67942.0,0.17548067327803712,389,67942.0
1195.0,854,1,410,1344,2198,0,14756.0,17.278688524590162,4.1854128063210645,410,68203.0,0.17441784430351964,410,68203.0
1200.0,853,1,427,1354,2207,0,16028.0,18.790152403282534,4.34213289313004,427,68862.0,0.18147718442491023,427,68862.0
1205.0,852,0,444,1366,2218,0,17357.0,20.372065727699532,4.106467627900847,444,70782.0,0.16901114191320502,444,70782.0
1210.0,842,0,465,1382,2224,0,18409.0,21.863420427553443,3.7298049199443972,465,70499.0,0.15353460100700667,465,70499.0
1215.0,842,1,477,1394,2236,0,19440.0,23.08788598574822,3.4733853649287165,477,71669.0,0.14430249621577954,477,71669.0
1220.0,838,0,492,1407,2245,0,20866.0,24.899761336515514,3.269632584918561,492,71239.0,0.1363393466353599,492,71239.0
1225.0,848,1,503,1413,2261,0,22159.0,26.130896226415093,3.2511400281453158,503,71028.0,0.13389854638878154,503,71028.0
1230.0,851,0,513,1419,2270,0,23507.0,27.62279670975323,3.148948695132672,513,71636.0,0.12777321082381676,513,71636.0
1235.0,851,0,523,1431,2282,0,25175.0,29.582843713278496,3.0942378026184247,523,71486.0,0.13091244204571403,523,71486.0
1240.0,852,5,525,1441,2293,0,26554.0,31.166666666666668,2.979203944444082,525,74049.0,0.12998530838580916,525,74049.0
1245.0,853,1,507,1455,2308,0,26138.0,30.642438452520516,2.9681879897253647,507,74520.0,0.1416382329737754,507,74520.0
1250.0,849,0,482,1468,2317,0,25468.0,29.997644287396938,3.0182078342305823,482,75524.0,0.15173670107431134,482,75524.0
1255.0,849,3,483,1484,2333,0,25469.0,29.99882214369847,3.0431657496887317,483,76139.0,0.15694509900754536,483,76139.0
1260.0,850,2,485,1493,2343,0,25671.0,30.201176470588237,3.0534749392633236,485,76461.0,0.14914217810656666,485,76461.0
1265.0,855,0,485,1498,2353,0,26280.0,30.736842105263158,3.156316884319116,485,76788.0,0.14734643341456544,485,76788.0
1270.0,857,2,495,1507,2364,0,26981.0,31.483080513418905,3.2399424449541336,495,77468.0,0.14629837991415773,495,77468.0
1275.0,865,3,496,1512,2377,0,27631.0,31.943352601156068,3.4118601472204166,496,78164.0,0.14904518256496133,496,78164.0
1280.0,877,0,507,1516,2393,0,28919.0,32.97491448118586,3.6137480360540812,507,79092.0,0.1575330891400704,507,79092.0
1285.0,882,0,508,1521,2403,0,30525.0,34.60884353741496,3.785579910846401,508,79991.0,0.16261926759803333,508,79991.0
1290.0,884,0,509,1527,2411,0,32169.0,36.39027149321267,3.9022632576325824,509,81281.0,0.16435410842310752,509,81281.0
1295.0,890,1,523,1528,2418,0,33822.0,38.002247191011236,3.9057104711636264,523,83665.0,0.16085453641317948,523,83665.0
1300.0,899,1,523,1531,2430,0,33587.0,37.36040044493882,3.910340319893215,523,83701.0,0.1616628911673634,523,83701.0
1305.0,903,0,527,1537,2440,0,34039.0,37.69545957918051,3.8412764542612967,527,85180.0,0.15532663186125023,527,85180.0
1310.0,907,1,531,1546,2453,0,34478.0,38.01323042998897,3.801923729230709,531,85108.0,0.14893571784625712,531,85108.0
1315.0,903,2,511,1561,2464,0,34414.0,38.11074197120709,3.810591749116379,511,84471.0,0.14730691689160194,511,84471.0
1320.0,907,3,515,1571,2478,0,34685.0,38.24145534729879,3.8792961700215245,515,84384.0,0.14696645548391007,515,84384.0
1325.0,910,3,524,1583,2493,0,34720.0,38.15384615384615,3.7498405707949773,524,86741.0,0.14124578795840773,524,86741.0
1330.0,902,0,539,1603,2505,0,34592.0,38.350332594235034,3.488405610801447,539,87327.0,0.13551574400213667,539,87327.0
1335.0,898,0,541,1620,2518,0,34400.0,38.30734966592428,3.2996927308240456,541,88995.0,0.13581557856778112,541,88995.0
1340.0,887,0,550,1635,2522,0,34413.0,38.79706877113867,3.0648820227696567,550,89883.0,0.12778045811676658,550,89883.0
1345.0,886,0,560,1650,2536,0,34696.0,39.160270880361175,2.9094543202069705,560,90399.0,0.12376445178131316,560,90399.0
1350.0,880,0,561,1662,2542,0,34895.0,39.65340909090909,2.784484814605592,561,91455.0,0.11939135091307308,561,91455.0
1355.0,890,0,573,1667,2557,0,35115.0,39.45505617977528,2.658156899789288,573,93888.0,0.11335005112977285,573,93888.0
1360.0,890,0,551,1671,2561,0,34123.0,38.34044943820225,2.531878563325583,551,95191.0,0.10404757508579761,551,95191.0
1365.0,890,1,534,1684,2574,0,33572.0,37.72134831460674,2.4938278756103296,534,96383.0,0.1098271354065023,534,96383.0
1370.0,879,0,502,1699,2578,0,33086.0,37.640500568828216,2.467201302355155,502,96883.0,0.10837619196378054,502,96883.0
1375.0,866,0,479,1720,2586,0,32636.0,37.685912240184756,2.467422470051663,479,97465.0,0.11505215481148365,479,97465.0
1380.0,870,0,483,1725,2595,0,32490.0,37.3448275862069,2.4424251484801847,483,99678.0,0.11042224584604433,483,99678.0
1385.0,877,0,481,1727,2604,0,31611.0,36.04446978335234,2.4001460673286843,481,99142.0,0.1061624755422813,481,99142.0
1390.0,882,1,461,1730,2612,0,31391.0,35.590702947845806,2.541510109845196,461,99684.0,0.11465087413661805,461,99684.0
1395.0,882,0,455,1734,2616,0,31488.0,35.70068027210884,2.609864684111926,455,99216.0,0.11038799779195593,455,99216.0
1400.0,887,0,465,1739,2626,0,32120.0,36.2119503945885,2.7974027465100235,465,98452.0,0.11233630829106821,465,98452.0
1405.0,890,2,483,1746,2636,0,33158.0,37.2561797752809,2.9568323707570334,483,98324.0,0.1172764552293141,483,98324.0
1410.0,900,0,496,1748,2648,0,34387.0,38.20777777777778,3.1398012381574225,496,98165.0,0.12014549571019238,496,98165.0
1415.0,911,0,520,1749,2660,0,35686.0,39.172338090010975,3.362509348135461,520,97909.0,0.12467451588269289,520,97909.0
1420.0,913,0,539,1756,2669,0,37128.0,40.66593647316539,3.4893048261470723,539,97492.0,0.12597070418725106,539,97492.0
1425.0,916,1,548,1763,2679,0,38720.0,42.2707423580786,3.645050116387539,548,97853.0,0.13169864409632254,548,97853.0
1430.0,917,0,553,1773,2690,0,40358.0,44.01090512540894,3.8602077016616856,553,98056.0,0.1458250656470543,553,98056.0
1435.0,913,0,549,1783,2696,0,42095.0,46.10624315443592,4.038335242263632,549,98441.0,0.15668563818542136,549,98441.0
1440.0,911,0,537,1790,2701,0,42751.0,46.92755214050494,3.9802500364851205,537,100860.0,0.15319015172535838,537,100860.0
1445.0,910,2,535,1798,2708,0,40230.0,44.20879120879121,3.8105800730289605,535,100958.0,0.14592721444628484,535,100958.0
1450.0,910,0,523,1811,2721,0,38515.0,42.324175824175825,3.7274778880112844,523,101709.0,0.15008076009795368,523,101709.0
1455.0,906,1,522,1824,2730,0,36130.0,39.87858719646799,3.625307170532877,522,102449.0,0.14876940799950317,522,102449.0
1460.0,899,1,526,1838,2737,0,34693.0,38.59065628476085,3.4946168726129905,526,102193.0,0.14527431085370182,526,102193.0
1465.0,899,2,529,1847,2746,0,33159.0,36.88431590656285,3.4729382849612835,529,102084.0,0.14566498003404882,529,102084.0
1470.0,894,2,535,1864,2758,0,32863.0,36.75950782997763,3.4108102213904496,535,102277.0,0.15455874070412556,535,102277.0
1475.0,891,0,542,1881,2772,0,33256.0,37.32435465768799,3.3215005169638228,542,102617.0,0.15975176774075364,542,102617.0
1480.0,888,1,560,1896,2784,0,33961.0,38.244369369369366,3.2027332788808405,560,102731.0,0.15754726990261203,560,102731.0
1485.0,884,1,570,1912,2796,0,34877.0,39.453619909502265,2.994160980704494,570,103462.0,0.15225611330232158,570,103462.0
1490.0,879,0,581,1927,2806,0,35444.0,40.323094425483504,2.6727696869582886,581,104137.0,0.13450915876127878,581,104137.0
1495.0,875,1,585,1943,2818,0,35843.0,40.96342857142857,2.4143971959611323,585,106194.0,0.12813847330751948,585,106194.0
1500.0,881,1,585,1946,2827,0,35256.0,40.01816118047673,2.3844141362930014,585,106359.0,0.1257224005602161,585,106359.0
1505.0,889,0,590,1950,2839,0,35217.0,39.61417322834646,2.4223781918050546,590,107746.0,0.12634358937470164,590,107746.0
1510.0,889,1,599,1955,2844,0,35349.0,39.762654668166476,2.364742091670603,599,107841.0,0.11332131159864747,599,107841.0
1515.0,898,0,612,1957,2855,0,35542.0,39.57906458797327,2.4256730745504473,612,107808.0,0.10298460320249529,612,107808.0
1520.0,903,0,628,1961,2864,0,35785.0,39.629014396456256,2.5183252675255856,628,107888.0,0.09858029279429398,628,107888.0
1525.0,906,0,640,1969,2875,0,36457.0,40.239514348785875,2.667784225245167,640,108174.0,0.10217864933430319,640,108174.0
1530.0,912,0,626,1972,2884,0,36684.0,40.223684210526315,2.995489053787298,626,108821.0,0.1170526960789619,626,108821.0
1535.0,918,0,610,1975,2893,0,37164.0,40.48366013071895,3.2152721432255484,610,108967.0,0.12097953405025766,610,108967.0
1540.0,921,0,605,1980,2901,0,38573.0,41.88165038002172,3.4198782506377725,605,109395.0,0.12623518233500938,605,109395.0
1545.0,928,0,598,1984,2912,0,39769.0,42.85452586206897,3.4944388165305416,598,112000.0,0.13425112535971567,598,112000.0
1550.0,931,2,579,1992,2923,0,39172.0,42.07518796992481,3.4617665619609004,579,112021.0,0.1375572037224985,579,112021.0
1555.0,936,0,562,1996,2932,0,39176.0,41.85470085470085,3.4664626622641994,562,113314.0,0.13852154863975163,562,113314.0
1560.0,935,0,563,2003,2938,0,39232.0,41.959358288770055,3.512565747917538,563,113079.0,0.13831705745432216,563,113079.0
1565.0,934,1,571,2012,2946,0,39891.0,42.70985010706638,3.6168448467673464,571,112495.0,0.13938862413109032,571,112495.0
1570.0,931,0,552,2025,2956,0,39155.0,42.056928034371644,3.634332672252511,552,111543.0,0.13633457533110885,552,111543.0
1575.0,922,0,534,2040,2962,0,37386.0,40.54880694143167,3.423426225570659,534,113143.0,0.12707273255030924,534,113143.0
1580.0,913,0,533,2053,2966,0,35083.0,38.426067907995616,3.049887473857184,533,113164.0,0.10614688970636232,533,113164.0
1585.0,907,0,538,2068,2975,0,32670.0,36.01984564498346,2.8148512102327037,538,113794.0,0.09809373657256736,538,113794.0
1590.0,903,0,548,2080,2983,0,30713.0,34.01218161683278,2.630403132762666,548,113585.0,0.09027449438631624,548,113585.0
1595.0,894,0,566,2096,2990,0,29876.0,33.41834451901566,2.547902529218187,566,113469.0,0.09267604029596131,566,113469.0
1600.0,888,0,563,2109,2997,0,28483.0,32.075450450450454,2.4908751499442197,563,115751.0,0.09757965062552526,563,115751.0
1605.0,884,0,558,2117,3001,0,26110.0,29.536199095022624,2.3376916166192645,558,115956.0,0.08990955372515073,558,115956.0
1610.0,892,1,553,2123,3015,0,24006.0,26.91255605381166,2.38427011847523,553,117292.0,0.09440173643345079,553,117292.0
1615.0,891,0,535,2129,3020,0,22253.0,24.97530864197531,2.5617991387124412,535,117149.0,0.10096330545840268,535,117149.0
1620.0,881,0,511,2146,3027,0,18788.0,21.325766174801362,2.5864276550152963,511,116544.0,0.10318543070004944,511,116544.0
1625.0,873,0,489,2160,3033,0,17009.0,19.483390607101946,2.6930524571160523,489,116142.0,0.11023677649467607,489,116142.0
1630.0,868,0,494,2170,3038,0,17524.0,20.1889400921659,2.8227374828183365,494,116155.0,0.11213151547814172,494,116155.0
1635.0,872,1,478,2176,3048,0,18030.0,20.676605504587155,3.117105043124318,478,116508.0,0.12587432860891906,478,116508.0
1640.0,881,1,472,2180,3061,0,18946.0,21.50510783200908,3.444924572459247,472,117568.0,0.14150339369123588,472,117568.0
1645.0,885,0,475,2185,3070,0,19991.0,22.588700564971752,3.4069416234769783,475,119618.0,0.14238532957651956,475,119618.0
1650.0,900,0,478,2189,3089,0,19931.0,22.145555555555557,3.430151717003163,478,119009.0,0.14725929810864802,478,119009.0
1655.0,904,0,476,2191,3095,0,20162.0,22.303097345132745,3.4697561172969498,476,119685.0,0.14517517622387263,476,119685.0
1660.0,914,0,496,2193,3107,0,20818.0,22.77680525164114,3.5436506560797323,496,118198.0,0.1400404145953108,496,118198.0
1665.0,912,0,512,2200,3112,0,21719.0,23.81469298245614,3.5793579290446944,512,117067.0,0.1336698555673877,512,117067.0
1670.0,909,0,524,2210,3119,0,22448.0,24.695269526952696,3.5082681628847463,524,115519.0,0.12220022960067892,524,115519.0
1675.0,902,0,492,2226,3128,0,22554.0,25.004434589800443,3.5893951772166104,492,113203.0,0.12843023435452527,492,113203.0
1680.0,890,0,497,2239,3129,0,23451.0,26.349438202247192,3.6896818427334215,497,111788.0,0.1331367640432257,497,111788.0
1685.0,883,1,501,2256,3139,0,24217.0,27.42582106455266,3.795192862304357,501,110679.0,0.14141514460461593,501,110679.0
1690.0,871,1,494,2272,3143,0,25024.0,28.73019517795637,3.6467347623615978,494,112946.0,0.13907330681626134,494,112946.0
1695.0,871,0,505,2282,3153,0,25544.0,29.327210103329506,3.4003778857316203,505,112860.0,0.1287495310944742,505,112860.0
1700.0,870,0,497,2291,3161,0,25842.0,29.70344827586207,3.1922591035703443,497,114026.0,0.11902459947724799,497,114026.0
1705.0,869,0,504,2299,3168,0,26829.0,30.873417721518987,3.1038109220048753,504,113832.0,0.11352548759360112,504,113832.0
1710.0,869,0,511,2304,3173,0,27894.0,32.09896432681243,3.0050453351721322,511,112759.0,0.10454898984509103,511,112759.0
1715.0,871,0,521,2313,3184,0,28702.0,32.95292766934558,3.045695179040932,521,112385.0,0.11250327501316057,521,112385.0
1720.0,871,0,528,2325,3196,0,29625.0,34.01262916188289,2.970980247216365,528,112858.0,0.11626871252517107,528,112858.0
1725.0,860,0,516,2342,3202,0,30692.0,35.688372093023254,2.925891309429655,516,112171.0,0.12150449498820491,516,112171.0
1730.0,859,0,504,2355,3214,0,30784.0,35.837019790454015,2.8529676077579014,504,110305.0,0.12434410722486333,504,110305.0
1735.0,846,0,510,2372,3218,0,32314.0,38.19621749408984,2.6873340427053436,510,110824.0,0.12327733545469201,510,110824.0
1740.0,830,0,530,2392,3222,0,34046.0,41.019277108433734,2.364079939144601,530,112389.0,0.11411556473842906,530,112389.0
1745.0,832,0,539,2399,3231,0,33789.0,40.61177884615385,2.2106662408650175,539,112996.0,0.10717982130678431,539,112996.0
1750.0,833,0,530,2402,3235,0,33783.0,40.55582232893157,2.083920894288282,530,114017.0,0.09389911349301433,530,114017.0
1755.0,836,1,515,2408,3244,0,33765.0,40.38875598086124,2.177002731484591,515,114207.0,0.09427495981622705,515,114207.0
1760.0,842,0,514,2413,3255,0,33989.0,40.36698337292162,2.499121728829296,514,114277.0,0.10954690412369324,514,114277.0
1765.0,848,2,511,2417,3265,0,34022.0,40.12028301886792,2.905681518228574,511,114455.0,0.12882963569156064,511,114455.0
1770.0,849,0,510,2421,3270,0,34189.0,40.26972909305065,3.050169512226559,510,114483.0,0.12653966556937818,510,114483.0
1775.0,853,1,495,2425,3278,0,34410.0,40.339976553341145,3.1587847638343782,495,114869.0,0.12450377147348057,495,114869.0
1780.0,852,1,504,2431,3283,0,35130.0,41.232394366197184,3.067025567993774,504,117055.0,0.12018267458202898,504,117055.0
1785.0,856,0,500,2437,3293,0,34454.0,40.25,2.9756772420248185,500,116610.0,0.1181485684255064,500,116610.0
1790.0,859,0,505,2440,3299,0,34799.0,40.51105937136205,3.0050545986834827,505,117251.0,0.1163148405884936,505,117251.0
1795.0,859,1,527,2446,3305,0,35406.0,41.217694994179276,3.0200311126029025,527,115921.0,0.10849131852363278,527,115921.0
1800.0,865,0,538,2448,3313,0,35669.0,41.23583815028902,3.2372830860615993,538,114540.0,0.11208064760064611,538,114540.0
1805.0,870,0,547,2449,3319,0,36361.0,41.79425287356322,3.4570300992395073,547,113395.0,0.11456124555940174,547,113395.0
1810.0,868,0,530,2457,3325,0,36479.0,42.026497695852534,3.5771098664552783,530,111638.0,0.11500635487794303,530,111638.0
1815.0,860,0,494,2470,3330,0,36201.0,42.09418604651163,3.7563194074128554,494,109222.0,0.1259436103866936,494,109222.0
1820.0,851,0,494,2485,3336,0,36489.0,42.87779083431257,3.734611060989891,494,110910.0,0.13496644551700174,494,110910.0
1825.0,843,0,500,2497,3340,0,36363.0,43.13523131672598,3.4980812312982743,500,111461.0,0.12320578332577133,500,111461.0
1830.0,828,0,491,2515,3343,0,36018.0,43.5,3.263649963930765,491,112320.0,0.11732973331724314,491,112320.0
1835.0,819,0,488,2529,3348,0,36008.0,43.965811965811966,3.14462934880635,488,113459.0,0.11767444171629629,488,113459.0
1840.0,816,0,492,2539,3355,0,35789.0,43.85906862745098,2.9932816374728066,492,113190.0,0.10883297198478177,492,113190.0
1845.0,818,0,487,2547,3365,0,36050.0,44.07090464547677,2.9345809805832035,487,113971.0,0.10739436545264774,487,113971.0
1850.0,815,0,490,2554,3369,0,36836.0,45.19754601226994,2.956489009564919,490,114738.0,0.11146100019704097,490,114738.0
1855.0,806,1,497,2567,3373,0,37710.0,46.78660049627791,2.791515831729893,497,114819.0,0.1055967618334177,497,114819.0
1860.0,801,2,490,2580,3381,0,38933.0,48.605493133583025,2.682219155679144,490,115396.0,0.10545585990826481,490,115396.0
1865.0,795,0,499,2592,3387,0,40684.0,51.174842767295594,2.6661178367902796,499,116110.0,0.11228972671731707,499,116110.0
1870.0,787,0,520,2606,3393,0,43005.0,54.64421855146124,2.567493969806655,520,117465.0,0.11162824500180801,520,117465.0
1875.0,775,0,542,2621,3396,0,45015.0,58.08387096774194,2.31167567090206,542,119903.0,0.1060429598128962,542,119903.0
1880.0,768,0,554,2630,3398,0,44939.0,58.514322916666664,2.0177500445364416,554,119859.0,0.08847858191059159,554,119859.0
1885.0,772,0,548,2632,3404,0,45207.0,58.55829015544042,1.9983102575601024,548,121221.0,0.08081255638378018,548,121221.0
1890.0,772,1,556,2638,3410,0,45708.0,59.20725388601036,2.064109243406818,556,121049.0,0.07766402482272397,556,121049.0
1895.0,774,2,545,2642,3416,0,46012.0,59.44702842377261,2.327105329170787,545,120879.0,0.08355117383741716,545,120879.0
1900.0,779,1,538,2647,3426,0,46439.0,59.61360718870347,2.645839700904102,538,121010.0,0.09607653135232698,538,121010.0
1905.0,782,0,527,2652,3434,0,46680.0,59.69309462915601,2.9442410520035924,527,121154.0,0.10617547864945209,527,121154.0
1910.0,781,0,510,2657,3438,0,47420.0,60.71702944942381,3.233081885688536,510,120770.0,0.11523997954767684,510,120770.0
1915.0,780,0,509,2663,3443,0,48616.0,62.32820512820513,3.142921516386052,509,122941.0,0.11369140304903241,509,122941.0
1920.0,782,1,491,2669,3451,0,48262.0,61.71611253196931,3.078407373974879,491,121980.0,0.11418034532346083,491,121980.0
1925.0,783,0,491,2673,3456,0,48203.0,61.56194125159642,3.1239101720480864,491,122095.0,0.11507320581177509,491,122095.0
1930.0,786,0,492,2675,3461,0,48294.0,61.44274809160305,3.2997312092814135,492,120674.0,0.11637189281794204,492,120674.0
1935.0,785,0,489,2677,3462,0,48580.0,61.88535031847134,3.4797673474931754,489,118148.0,0.11220555673748737,489,118148.0
1940.0,783,0,467,2683,3466,0,48289.0,61.67177522349936,3.5410441066758787,467,116007.0,0.10413802557842644,467,116007.0
1945.0,776,0,467,2696,3472,0,48044.0,61.91237113402062,3.531385332508625,467,113919.0,0.09866704587537047,467,113919.0
1950.0,768,0,451,2708,3476,0,47770.0,62.200520833333336,3.738399915421541,451,111946.0,0.1144044276603887,451,111946.0
1955.0,765,1,434,2717,3482,0,47778.0,62.45490196078431,4.098497897857259,434,110039.0,0.13597884802424418,434,110039.0
1960.0,758,0,424,2729,3487,0,47890.0,63.17941952506596,4.3209108070684055,424,108412.0,0.14923864374286103,424,108412.0
1965.0,748,0,421,2744,3492,0,46778.0,62.537433155080215,4.208338850169302,421,109771.0,0.14721174976095266,421,109771.0
1970.0,736,0,420,2760,3496,0,42369.0,57.56657608695652,3.982355563419917,420,109418.0,0.14255129891017224,420,109418.0
1975.0,742,0,407,2766,3508,0,38834.0,52.33692722371968,4.054041349105773,407,108862.0,0.1552872240980572,407,108862.0
1980.0,740,0,398,2772,3512,0,35481.0,47.9472972972973,4.094350389376913,398,107642.0,0.16249438800342922,398,107642.0
1985.0,732,0,393,2785,3517,0,32017.0,43.73907103825137,3.957204112958846,393,109575.0,0.16241683279363758,393,109575.0
1990.0,720,0,388,2799,3519,0,28484.0,39.56111111111111,3.7404771352286237,388,110662.0,0.15927266098294293,388,110662.0
1995.0,712,1,402,2813,3525,0,25791.0,36.223314606741575,3.426467956807532,402,111785.0,0.14769957236095074,402,111785.0
2000.0,704,0,419,2827,3531,0,23865.0,33.89914772727273,3.2390697253022065,419,113075.0,0.1431420675166398,419,113075.0
2005.0,688,0,432,2845,3533,0,22048.0,32.04651162790697,2.8284096350253036,432,113604.0,0.12232241370899577,432,113604.0
2010.0,677,0,450,2863,3540,0,21810.0,32.215657311669126,2.444730438157641,450,114928.0,0.10821492580875969,450,114928.0
2015.0,672,0,464,2871,3543,0,21324.0,31.732142857142858,2.11054734521765,464,116104.0,0.08471787387029008,464,116104.0
2020.0,665,0,482,2880,3545,0,22510.0,33.849624060150376,1.9604647852563477,482,117932.0,0.07950138747836868,482,117932.0
2025.0,660,0,512,2887,3547,0,24823.0,37.61060606060606,1.7468786841544575,512,120076.0,0.06663687433658515,512,120076.0
2030.0,659,0,530,2892,3551,0,26716.0,40.5402124430956,1.5254920676424044,530,122658.0,0.05471448894946203,530,122658.0
2035.0,662,0,532,2895,3557,0,26040.0,39.33534743202417,1.486318916522642,532,122317.0,0.05131481733089524,532,122317.0
2040.0,661,1,522,2899,3560,0,25788.0,39.01361573373676,1.5992523111977255,522,123507.0,0.05709504868951553,522,123507.0
2045.0,666,0,498,2901,3567,0,25300.0,37.987987987987985,1.9379903082932812,498,122686.0,0.06908371738627475,498,122686.0
2050.0,666,0,479,2904,3570,0,24928.0,37.429429429429426,2.3280408121147187,479,121594.0,0.07760558323300513,479,121594.0
2055.0,666,0,468,2908,3574,0,24134.0,36.23723723723724,2.514203237496428,468,123954.0,0.0876052690377206,468,123954.0
2060.0,669,0,437,2911,3580,0,21151.0,31.615844544095665,2.5992764554006142,437,122021.0,0.09324610555462665,437,122021.0
2065.0,662,0,410,2919,3581,0,19218.0,29.03021148036254,2.6097570927749043,410,122060.0,0.09739209640951108,410,122060.0
2070.0,668,0,409,2921,3589,0,18963.0,28.387724550898202,2.9131548467587156,409,119595.0,0.1076882512410114,409,119595.0
2075.0,670,0,408,2924,3594,0,18928.0,28.250746268656716,3.252098702564622,408,116457.0,0.11524108057718609,408,116457.0
2080.0,668,0,389,2929,3597,0,18307.0,27.40568862275449,3.446083512476489,389,114305.0,0.11633717672045168,389,114305.0
2085.0,668,0,391,2931,3599,0,18161.0,27.187125748502993,3.636856389636234,391,112178.0,0.11287123421999279,391,112178.0
2090.0,672,0,386,2933,3605,0,17992.0,26.773809523809526,4.011423127930611,386,110361.0,0.12627431797427507,386,110361.0
2095.0,670,1,375,2938,3608,0,17887.0,26.697014925373136,4.395671230149605,375,108071.0,0.14551711299060371,375,108071.0
2100.0,663,0,362,2949,3612,0,17514.0,26.41628959276018,4.564325888374361,362,106205.0,0.15533505184880447,362,106205.0
2105.0,654,0,349,2962,3616,0,17114.0,26.168195718654435,4.607765642075951,349,107250.0,0.16897597237011194,349,107250.0
2110.0,647,0,337,2970,3617,0,16705.0,25.81916537867079,4.497080274674774,337,108535.0,0.1666314376107107,337,108535.0
2115.0,639,0,326,2982,3621,0,16453.0,25.748043818466353,4.346731484686773,326,110186.0,0.16406506628028844,326,110186.0
2120.0,642,0,307,2984,3626,0,15688.0,24.43613707165109,4.407514087268665,307,108791.0,0.169839612421498,307,108791.0
2125.0,639,0,319,2989,3628,0,15520.0,24.287949921752737,4.296590666365816,319,110186.0,0.16031350661585073,319,110186.0
2130.0,630,0,326,3001,3631,0,14085.0,22.357142857142858,3.9183968357127936,326,107884.0,0.13397427353812924,326,107884.0
2135.0,612,0,330,3021,3633,0,13022.0,21.27777777777778,3.4609526095113448,330,107671.0,0.11368063475753064,330,107671.0
2140.0,596,0,347,3040,3636,0,12209.0,20.48489932885906,2.8961225901899317,347,105821.0,0.08714875980479869,347,105821.0
2145.0,587,1,348,3053,3640,0,11459.0,19.52129471890971,2.637411922509343,348,102299.0,0.07463362157495833,348,102299.0
2150.0,572,0,357,3072,3644,0,10813.0,18.903846153846153,2.5182573339781777,357,99551.0,0.08643157403132792,357,99551.0
2155.0,562,0,378,3083,3645,0,11052.0,19.665480427046262,2.38535015340614,378,97458.0,0.08249838336093682,378,97458.0
2160.0,553,0,401,3097,3650,0,11609.0,20.99276672694394,2.0879237935551296,401,98302.0,0.07718123148524184,401,98302.0
2165.0,556,0,400,3103,3659,0,11452.0,20.597122302158272,2.1379273668768644,400,97044.0,0.08740111946264705,400,97044.0
2170.0,558,0,383,3104,3662,0,11891.0,21.310035842293907,2.3972365280788352,383,96886.0,0.09973823406284442,383,96886.0
2175.0,558,0,365,3107,3665,0,12806.0,22.949820788530467,2.7616093811138374,365,95277.0,0.11222638830427938,365,95277.0
2180.0,557,0,341,3111,3668,0,13726.0,24.642728904847395,3.155465401739396,341,93418.0,0.12298335117936471,341,93418.0
2185.0,553,0,323,3118,3671,0,14568.0,26.34358047016275,3.4743320241841427,323,92403.0,0.1346378093996751,323,92403.0
2190.0,555,0,311,3119,3674,0,15449.0,27.836036036036035,3.8769753272712992,311,90737.0,0.13976923524367926,311,90737.0
2195.0,558,0,307,3121,3679,0,16634.0,29.810035842293907,4.3475605122322385,307,89163.0,0.15647268608442436,307,89163.0
2200.0,558,0,313,3128,3686,0,18127.0,32.48566308243728,4.665214786564821,313,88164.0,0.1714773063785568,313,88164.0
2205.0,556,0,317,3132,3688,0,19684.0,35.402877697841724,4.92688801210092,317,87961.0,0.1757285545589909,317,87961.0
2210.0,549,0,320,3141,3690,0,20605.0,37.53187613843352,4.607596582149184,320,89147.0,0.15140996019266384,320,89147.0
2215.0,548,0,311,3143,3691,0,19154.0,34.95255474452555,4.2064811680887715,311,86521.0,0.10956707688238426,311,86521.0
